datetime,pm25,pm10,o3,co,so2,no2
2024-10-03,20.666666666666668,97.3,0.08331249999999998,,,0.0056
2024-10-04,19.666666666666668,84.8,0.08568749999999997,,,0.007
2024-10-05,14.833333333333334,59.7,0.07681249999999999,,,0.0104
2024-10-06,14.266666666666666,51.1,0.081,,,0.006
2024-10-07,17.433333333333334,64.15,0.0706875,,,0.0058
2024-10-08,18.23333333333333,86.35,0.07300000000000001,,,0.0039
2024-10-09,15.766666666666666,64.15,0.07568749999999999,,,0.0045
2024-10-10,12.533333333333331,57.65,0.07318749999999999,,,0.0066
2024-10-11,17.866666666666667,64.7,0.05118749999999998,,,0.0063
2024-10-12,13.903333333333334,39.35,0.05149999999999999,,,0.0053
2024-10-13,13.443333333333332,22.1,0.05475000000000001,,,0.0037
2024-10-14,17.400000000000002,43.5,0.042,,,0.0041
2024-10-15,19.4,48.65,0.04831250000000001,,,0.0055
2024-10-16,13.903333333333334,38.75,0.05331249999999999,,,0.0046
2024-10-17,6.463333333333334,36.995,0.03931249999999999,,,0.0039
2024-10-18,9.153333333333334,79.825,0.04375,,,0.0032
2024-10-19,10.806666666666668,62.48,0.044375000000000005,,,0.0018
2024-10-20,11.17,45.945,0.049375,,,0.0042
2024-10-21,12.306666666666668,51.0,0.055125,,,0.0052
2024-10-22,16.733333333333334,57.0,0.05724999999999999,,,0.007
2024-10-23,16.433333333333334,54.25,0.05518750000000001,,,0.0069
2024-10-24,23.3,65.1,0.05625,,,0.0057
2024-10-25,29.4,88.8,0.057937499999999996,,,0.0082
2024-10-26,29.866666666666664,77.25,0.0670625,,,0.0071
2024-10-27,33.2,69.15,0.056374999999999995,,,0.0099
2024-10-28,10.73,65.05,0.04718749999999999,,,0.0032
2024-10-29,7.1066666666666665,26.290000000000003,0.04006250000000001,,,0.0032
2024-10-30,11.1175,36.053333333333335,0.0364375,,,0.0044
2024-10-31,10.48,31.01,0.0413125,,,0.005
2024-11-01,14.6575,29.73333333333333,0.040874999999999974,,,0.0063
2024-11-02,14.275,23.6,0.037625000000000006,,,0.0038
2024-11-03,22.825000000000003,30.63333333333333,0.0409375,,,0.0028
2024-11-04,18.525,29.866666666666664,0.03524999999999999,,,0.0034
2024-11-05,21.825000000000003,36.53333333333333,0.039687499999999994,,,0.0066
2024-11-06,18.5,38.36666666666667,0.04074999999999998,,,0.0057
2024-11-07,19.05,43.36666666666667,0.0338125,,,0.0052
2024-11-08,19.4,46.900000000000006,0.03799999999999999,,,0.0058
2024-11-09,23.6,47.63333333333333,0.04149999999999999,,,0.0052
2024-11-10,30.2,50.6,0.04631249999999999,,,0.0054
2024-11-11,19.475,47.63333333333333,0.051750000000000004,,,0.0024
2024-11-12,21.825,26.53333333333333,0.03881249999999999,,,0.0055
2024-11-13,32.125,40.333333333333336,0.029687500000000006,,,0.0058
2024-11-14,31.95,42.03333333333333,0.03118749999999999,,,0.0084
2024-11-15,9.9325,12.826666666666666,0.0330625,,,0.0048
2024-11-16,24.85,29.666666666666668,0.0344375,,,0.0035
2024-11-17,33.05,44.0,0.030562500000000003,,,0.0048
2024-11-18,21.475,31.7,0.0341875,,,0.004
2024-11-19,23.15,39.833333333333336,0.03381249999999999,,,0.0079
2024-11-20,14.9425,31.3,0.034812499999999975,,,0.0062
2024-11-21,15.005,42.47666666666667,0.0380625,,,0.0085
2024-11-22,16.725,33.833333333333336,0.0396875,,,0.0083
2024-11-23,12.7075,15.466666666666669,0.039499999999999987,,,0.0059
2024-11-24,20.52,24.566666666666663,0.026750000000000003,,,0.0039
2024-11-25,9.01,9.4,0.03143750000000001,,,0.0039
2024-11-26,7.74,7.853333333333334,0.03168750000000001,,,0.0049
2024-11-27,21.325,27.23333333333333,0.027874999999999994,,,0.0034
2024-11-28,31.025,40.3,0.02431249999999999,,,0.0026
2024-11-29,27.5,33.733333333333334,0.02249999999999999,,,0.0041
2024-11-30,33.825,44.0,0.022562500000000003,,,0.0052
2024-12-01,49.2,61.1,0.019562500000000003,,,0.0056
2024-12-02,50.525,62.03333333333333,0.014749999999999968,,,0.0129
2024-12-03,65.45,74.43333333333334,0.015875000000000004,,,0.0148
2024-12-04,71.8,81.2,0.019125000000000003,,,0.01
2024-12-05,77.65,90.43333333333334,0.023750000000000004,,,0.0105
2024-12-06,66.125,79.06666666666666,0.023249999999999982,,,0.0093
2024-12-07,66.93333333333334,73.93333333333334,0.023187500000000003,,,
2024-12-08,65.63333333333333,71.3,0.021875000000000002,,,
2024-12-09,48.8,58.16666666666666,0.019125000000000003,,,
